"SubmissionId","SubmissionDateOnly","SubmissionTimeOnly","UserId","DistrictName","ItemsToChoose","PurchaseUnit","Price","Comments"
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Sugar","1kg",130,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Eggs","4 eggs",45,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Chicken","1kg",160,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Potato","1kg",60,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Eggplant","1kg",40,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Onion","1kg",60,NA
"58d9c42c-1188-46c3-a71e-6e260525d418",2024-12-26,"05:57:29","32b27bb857f6895822425dd993bb2ba0","Rajshahi","Green Chilli","1kg",80,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Rice","1kg",75,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Flour","1kg",65,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Lentil","1kg",110,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Soybean Oil","1L",200,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Salt","1kg",40,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Sugar","1kg",130,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Eggs","4 eggs",50,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Chicken","1kg",300,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Potato","1kg",60,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Eggplant","1kg",60,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Onion","1kg",90,NA
"2cf3ab95-3d0b-4321-8988-a56986ec3fa3",2024-12-26,"06:33:06","b0fc6421227d3f112057cd5dda376f36","Barisal","Green Chilli","1kg",60,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Rice","1kg",80,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Flour","1kg",55,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Lentil","1kg",120,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Soybean Oil","1L",200,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Salt","1kg",40,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Sugar","1kg",145,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Eggs","4 eggs",60,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Potato","1kg",50,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Eggplant","1kg",70,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Onion","1kg",80,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Green Chilli","1kg",180,NA
"b85ff01e-3e9b-4e7f-aa14-1a3f80fa90ca",2024-12-26,"11:51:08","99e66a42ebe1fb52c2e80253943a7649","Dhaka","Chicken","1kg",190,NA
"ac11ee58-38aa-4ae8-b88c-57358b75698a",2024-12-26,"18:21:47","3664914227ca01da8f9ef9f8beafd0de","Rajshahi","Potato","1kg",55,NA
"ac11ee58-38aa-4ae8-b88c-57358b75698a",2024-12-26,"18:21:47","3664914227ca01da8f9ef9f8beafd0de","Rajshahi","Green Chilli","1kg",80,NA
"84751893-635a-410b-bd52-b736911ff443",2024-12-26,"18:45:39","878762455ac497963ccd6ef96aa1a6bc","Nawabganj","Green Chilli","1kg",80,NA
"8a29a073-804d-4e26-ae4e-3984253c711b",2024-12-27,"01:53:19","572d1680512266ab142dd3e235069a1f","Gazipur","Flour","1kg",55,NA
"8a29a073-804d-4e26-ae4e-3984253c711b",2024-12-27,"01:53:19","572d1680512266ab142dd3e235069a1f","Gazipur","Soybean Oil","1L",190,NA
"8a29a073-804d-4e26-ae4e-3984253c711b",2024-12-27,"01:53:19","572d1680512266ab142dd3e235069a1f","Gazipur","Eggs","4 eggs",50,NA
"8a29a073-804d-4e26-ae4e-3984253c711b",2024-12-27,"01:53:19","572d1680512266ab142dd3e235069a1f","Gazipur","Chicken","1kg",190,NA
"8a29a073-804d-4e26-ae4e-3984253c711b",2024-12-27,"01:53:19","572d1680512266ab142dd3e235069a1f","Gazipur","Potato","1kg",70,NA
"8a29a073-804d-4e26-ae4e-3984253c711b",2024-12-27,"01:53:19","572d1680512266ab142dd3e235069a1f","Gazipur","Green Chilli","1kg",60,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Rice","1kg",65,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Flour","1kg",45,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Lentil","1kg",110,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Soybean Oil","1L",205,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Salt","1kg",40,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Sugar","1kg",135,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Eggs","4 eggs",48,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Potato","1kg",70,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Onion","1kg",60,NA
"d61fed46-069d-4bf1-8208-7e16ca7ef942",2024-12-27,"02:13:01","fe131476aa453d8177177dbc868e8265","Comilla","Green Chilli","1kg",80,NA
"4a96ae63-a93f-4830-bf9d-c4503b1389f1",2024-12-27,"09:21:19","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Green Chilli","1kg",60,"This price was on offer from 23-26 December. (VAT Excluded)"
"e9254abf-a3ef-4ef9-b786-51aed81f9102",2024-12-28,"01:42:22","fda44baf452965c9df6c0ec4a0a24241","Dhaka","Onion","1kg",120,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Soybean Oil","1L",172,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Salt","1kg",40,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Eggs","4 eggs",60,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Chicken","1kg",315,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Potato","1kg",60,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Eggplant","1kg",20,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Onion","1kg",40,NA
"9e755371-50f4-4956-a928-1ba72c9b18f1",2024-12-28,"12:13:24","32d18ae835e669ee7a1c08eb59082765","Nawabganj","Green Chilli","1kg",80,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Flour","1kg",60,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Lentil","1kg",140,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Soybean Oil","1L",200,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Salt","1kg",40,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Sugar","1kg",130,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Potato","1kg",65,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Onion","1kg",50,NA
"64d52195-28e0-47d5-8271-59389ac9335a",2024-12-28,"12:29:12","173dcb872759ee4b05745b23a2e7ae34","Bogra","Green Chilli","1kg",60,NA
"1f2399f8-df23-4ade-9d85-fe0ef90581d5",2024-12-29,"10:55:11","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Eggs","4 eggs",48,NA
"111d4957-a14c-4d2c-b71b-510e3e93b106",2024-12-29,"14:57:16","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",60,NA
"293f4c95-e57b-473f-8e42-32f43a408828",2024-12-29,"15:12:09","b1d010371fae7901b9fd0ed15188a671","Bogra","Onion","1kg",50,NA
"7ea59c49-0737-4411-97e2-8ec773c796ef",2024-12-29,"15:52:17","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Green Chilli","1kg",80,NA
"7ea59c49-0737-4411-97e2-8ec773c796ef",2024-12-29,"15:52:17","c15251cff68faccf4b27b37e8eb11447","Rajshahi","Eggplant","1kg",40,NA
"feed8758-f182-49b1-9719-d37c5b236767",2024-12-29,"17:53:55","fae74bc76cf6016774eb072b7ad97bb8","Rajshahi","Lentil","1kg",140,NA
"feed8758-f182-49b1-9719-d37c5b236767",2024-12-29,"17:53:55","fae74bc76cf6016774eb072b7ad97bb8","Rajshahi","Soybean Oil","1L",178,NA
"feed8758-f182-49b1-9719-d37c5b236767",2024-12-29,"17:53:55","fae74bc76cf6016774eb072b7ad97bb8","Rajshahi","Potato","1kg",40,NA
"feed8758-f182-49b1-9719-d37c5b236767",2024-12-29,"17:53:55","fae74bc76cf6016774eb072b7ad97bb8","Rajshahi","Eggplant","1kg",20,NA
"feed8758-f182-49b1-9719-d37c5b236767",2024-12-29,"17:53:55","fae74bc76cf6016774eb072b7ad97bb8","Rajshahi","Onion","1kg",55,NA
"feed8758-f182-49b1-9719-d37c5b236767",2024-12-29,"17:53:55","fae74bc76cf6016774eb072b7ad97bb8","Rajshahi","Green Chilli","1kg",40,NA
"0d0c12a3-2709-462b-a6f7-37fc17167c27",2024-12-30,"04:32:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Lentil","1kg",170,NA
"0d0c12a3-2709-462b-a6f7-37fc17167c27",2024-12-30,"04:32:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Soybean Oil","1L",170,NA
"0d0c12a3-2709-462b-a6f7-37fc17167c27",2024-12-30,"04:32:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Eggs","4 eggs",44,NA
"0d0c12a3-2709-462b-a6f7-37fc17167c27",2024-12-30,"04:32:18","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Potato","1kg",50,NA
"284e84b7-0256-451a-8419-ccda327a9498",2024-12-30,"11:53:49","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Soybean Oil","1L",190,NA
"284e84b7-0256-451a-8419-ccda327a9498",2024-12-30,"11:53:49","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Sugar","1kg",125,NA
"530c13f4-970d-44c1-be15-77bf2ede0186",2024-12-30,"11:58:39","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Potato","1kg",40,NA
"530c13f4-970d-44c1-be15-77bf2ede0186",2024-12-30,"11:58:39","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Eggplant","1kg",30,NA
"530c13f4-970d-44c1-be15-77bf2ede0186",2024-12-30,"11:58:39","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Onion","1kg",50,NA
"530c13f4-970d-44c1-be15-77bf2ede0186",2024-12-30,"11:58:39","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Green Chilli","1kg",60,NA
"530c13f4-970d-44c1-be15-77bf2ede0186",2024-12-30,"11:58:39","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Chicken","1kg",170,NA
"6a539172-27a7-45b7-bdae-66d2d092c2f0",2024-12-30,"12:00:42","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Chicken","1kg",280,NA
"6a539172-27a7-45b7-bdae-66d2d092c2f0",2024-12-30,"12:00:42","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Potato","1kg",50,NA
"7808194f-0787-4735-81db-cc8f905559ac",2024-12-30,"13:22:43","8dfcd663955096c2ed95e02e2efc5591","Rajshahi","Chicken","1kg",180,NA
"30b7eb26-f5ce-4ced-97b9-ca1d5f934ed1",2024-12-31,"14:22:09","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",60,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Rice","1kg",65,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Flour","1kg",50,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Lentil","1kg",120,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Eggs","4 eggs",44,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Chicken","1kg",175,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Potato","1kg",45,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Onion","1kg",60,NA
"fd2bf233-5878-498b-a3de-0ff406a2dd6a",2024-12-31,"14:24:16","d547544b4104adf9c8861778073e43bc","Rajshahi","Green Chilli","1kg",40,NA
"77665678-3463-40de-8b47-87e68647e7fa",2024-12-31,"15:55:12","572d1680512266ab142dd3e235069a1f","Rajshahi","Potato","1kg",50,NA
"77665678-3463-40de-8b47-87e68647e7fa",2024-12-31,"15:55:12","572d1680512266ab142dd3e235069a1f","Rajshahi","Onion","1kg",50,NA
"77665678-3463-40de-8b47-87e68647e7fa",2024-12-31,"15:55:12","572d1680512266ab142dd3e235069a1f","Rajshahi","Green Chilli","1kg",60,NA
"7796c340-1004-4a0d-a51e-164e321a58fb",2024-12-31,"16:02:16","dba26acade9e3f74e95aacca32cb7e9d","Naogaon","Salt","1kg",40,NA
"7796c340-1004-4a0d-a51e-164e321a58fb",2024-12-31,"16:02:16","dba26acade9e3f74e95aacca32cb7e9d","Naogaon","Sugar","1kg",125,NA
"7796c340-1004-4a0d-a51e-164e321a58fb",2024-12-31,"16:02:16","dba26acade9e3f74e95aacca32cb7e9d","Naogaon","Eggs","4 eggs",48,NA
"33573d86-2678-4f06-88c1-d51bd635223f",2025-01-01,"04:14:27","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Rice","1kg",120,NA
"33573d86-2678-4f06-88c1-d51bd635223f",2025-01-01,"04:14:27","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Chicken","1kg",180,NA
"4b70b4b2-58d2-4f92-9928-5f68d51a08a1",2025-01-01,"04:36:59","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Potato","1kg",50,"31st December, 2024"
"4b70b4b2-58d2-4f92-9928-5f68d51a08a1",2025-01-01,"04:36:59","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Onion","1kg",80,"31st December, 2024"
"60aae71e-0c12-4b5b-9f6c-f54e785a373b",2025-01-01,"09:27:48","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Lentil","1kg",120,NA
"5615b6f1-58b4-4cbd-b9dd-f76bc97a667d",2025-01-01,"10:11:50","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",72,NA
"5615b6f1-58b4-4cbd-b9dd-f76bc97a667d",2025-01-01,"10:11:50","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Soybean Oil","1L",180,NA
"f58435d0-057f-4aea-a6ae-964eab218707",2025-01-01,"11:12:28","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Salt","1kg",40,"31st December"
"f58435d0-057f-4aea-a6ae-964eab218707",2025-01-01,"11:12:28","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Potato","1kg",50,"31st December"
"f58435d0-057f-4aea-a6ae-964eab218707",2025-01-01,"11:12:28","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Onion","1kg",60,"31st December"
"f58435d0-057f-4aea-a6ae-964eab218707",2025-01-01,"11:12:28","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Soybean Oil","1L",98,"31st December"
"15cf9a50-a5d1-46b2-be55-10803a30b922",2025-01-01,"11:13:13","12bc8f52864c56c3dfbd8905a123f20c","Rajshahi","Onion","1kg",80,"31st December"
"c501d54c-dac0-4009-9d7f-f6d3709c59b9",2025-01-01,"12:50:06","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Soybean Oil","1L",175,NA
"c501d54c-dac0-4009-9d7f-f6d3709c59b9",2025-01-01,"12:50:06","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Sugar","1kg",135,NA
"c501d54c-dac0-4009-9d7f-f6d3709c59b9",2025-01-01,"12:50:06","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Eggs","4 eggs",46,NA
"c501d54c-dac0-4009-9d7f-f6d3709c59b9",2025-01-01,"12:50:06","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Potato","1kg",60,NA
"c501d54c-dac0-4009-9d7f-f6d3709c59b9",2025-01-01,"12:50:06","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Onion","1kg",55,NA
"c501d54c-dac0-4009-9d7f-f6d3709c59b9",2025-01-01,"12:50:06","3d23abb363856a27c7601fd6672bd5c0","Rajshahi","Green Chilli","1kg",60,NA
"038cf941-2a95-4dc7-9f96-50678fdb0acc",2025-01-01,"14:50:33","def257dca811221bae96896a448afced","Naogaon","Green Chilli","1kg",40,NA
"038cf941-2a95-4dc7-9f96-50678fdb0acc",2025-01-01,"14:50:33","def257dca811221bae96896a448afced","Naogaon","Onion","1kg",60,NA
"038cf941-2a95-4dc7-9f96-50678fdb0acc",2025-01-01,"14:50:33","def257dca811221bae96896a448afced","Naogaon","Eggplant","1kg",30,NA
"038cf941-2a95-4dc7-9f96-50678fdb0acc",2025-01-01,"14:50:33","def257dca811221bae96896a448afced","Naogaon","Eggs","4 eggs",55,NA
"038cf941-2a95-4dc7-9f96-50678fdb0acc",2025-01-01,"14:50:33","def257dca811221bae96896a448afced","Naogaon","Soybean Oil","1L",200,NA
"05e90043-916e-4c05-8e1f-6cfc771dc186",2025-01-02,"06:55:00","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Chicken","1kg",180,NA
"05e90043-916e-4c05-8e1f-6cfc771dc186",2025-01-02,"06:55:00","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Potato","1kg",50,NA
"05e90043-916e-4c05-8e1f-6cfc771dc186",2025-01-02,"06:55:00","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Eggplant","1kg",60,NA
"05e90043-916e-4c05-8e1f-6cfc771dc186",2025-01-02,"06:55:00","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Onion","1kg",60,NA
"05e90043-916e-4c05-8e1f-6cfc771dc186",2025-01-02,"06:55:00","2121cd939eb18e4942dc891e4d49dd06","Naogaon","Green Chilli","1kg",60,NA
"02246c6a-414a-44b2-bd15-403a9b7da7d9",2025-01-02,"10:52:14","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Rice","1kg",75,NA
"02246c6a-414a-44b2-bd15-403a9b7da7d9",2025-01-02,"10:52:14","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Soybean Oil","1L",175,NA
"02246c6a-414a-44b2-bd15-403a9b7da7d9",2025-01-02,"10:52:14","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Eggs","4 eggs",44,NA
"02246c6a-414a-44b2-bd15-403a9b7da7d9",2025-01-02,"10:52:14","b0090872a6819c04bf810bd47f50ede1","Rajshahi","Chicken","1kg",185,NA
"0b09616e-a266-4358-88fe-f34035a74c79",2025-01-03,"08:56:39","def257dca811221bae96896a448afced","Naogaon","Eggplant","1kg",20,NA
"0b09616e-a266-4358-88fe-f34035a74c79",2025-01-03,"08:56:39","def257dca811221bae96896a448afced","Naogaon","Potato","1kg",60,NA
"0b09616e-a266-4358-88fe-f34035a74c79",2025-01-03,"08:56:39","def257dca811221bae96896a448afced","Naogaon","Onion","1kg",60,NA
"0b09616e-a266-4358-88fe-f34035a74c79",2025-01-03,"08:56:39","def257dca811221bae96896a448afced","Naogaon","Chicken","1kg",300,NA
"c09f20a0-dcd5-4a83-a6f9-29295dd1033f",2025-01-04,"13:39:07","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Rice","1kg",72,NA
"c09f20a0-dcd5-4a83-a6f9-29295dd1033f",2025-01-04,"13:39:07","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Lentil","1kg",115,NA
"c09f20a0-dcd5-4a83-a6f9-29295dd1033f",2025-01-04,"13:39:07","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",40,NA
"c09f20a0-dcd5-4a83-a6f9-29295dd1033f",2025-01-04,"13:39:07","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Eggplant","1kg",30,NA
"c09f20a0-dcd5-4a83-a6f9-29295dd1033f",2025-01-04,"13:39:07","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Potato","1kg",30,NA
"fd14bdd8-ae0a-421e-9e42-7e6bd301cc31",2025-01-04,"13:40:00","b1d010371fae7901b9fd0ed15188a671","Rajshahi","Onion","1kg",60,NA
"bd16acde-a758-43b1-995a-43e8bacbcc5b",2025-01-05,"16:34:55","064ab8f300fb2dfb5ec142f1afde61ed","Bogra","Onion","1kg",50,"well price is reasonable"
"3305c7f6-1882-4f1c-bc00-dbe1939f3068",2025-01-06,"07:33:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Potato","1kg",30,NA
"0d56c674-43b8-4f60-a1bb-8fb8907c31aa",2025-01-06,"07:36:22","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Eggplant","1kg",30,NA
"0d56c674-43b8-4f60-a1bb-8fb8907c31aa",2025-01-06,"07:36:22","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Onion","1kg",50,NA
"0d56c674-43b8-4f60-a1bb-8fb8907c31aa",2025-01-06,"07:36:22","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Green Chilli","1kg",30,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Rice","1kg",65,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Flour","1kg",50,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Lentil","1kg",140,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Soybean Oil","1L",185,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Salt","1kg",40,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Sugar","1kg",125,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Eggs","4 eggs",45,NA
"dd895f63-b508-4090-be55-e7de70902b80",2025-01-06,"07:52:46","886e897b7c9a8a66297d024a696f2c93","Gaibandha","Chicken","1kg",180,NA
"dcf738e1-c8ef-4d0c-9b3d-0b0f85811b81",2025-01-06,"08:15:17","933583c077ff4c73565282b510dd424f","Naogaon","Potato","1kg",50,"Last Friday"
"dcf738e1-c8ef-4d0c-9b3d-0b0f85811b81",2025-01-06,"08:15:17","933583c077ff4c73565282b510dd424f","Naogaon","Eggplant","1kg",40,"Last Friday"
"dcf738e1-c8ef-4d0c-9b3d-0b0f85811b81",2025-01-06,"08:15:17","933583c077ff4c73565282b510dd424f","Naogaon","Onion","1kg",60,"Last Friday"
